frame_id,timestamp_ns,angle_deg,area_m2
0,1702944981696402893,65.61531311036435,10.983758496463834
1,1702944983557733535,15.292817006004942,0.8834268697485438
2,1702944985025921707,36.0950260064983,0.9581201710466152
3,1702944985759606745,55.603918831259215,1.2441121813825788
4,1702944986493891910,31.56099161399613,0.6739998994024857
5,1702944989365535811,50.289901333664,1.3030248864276508
6,1702944992368860933,51.004141710217674,1.1987826780282933
